scenario_name,protocol_family,soundness_assumption,security_target_bits,cost_scenario_name,rate_parameter_name,log_rate,reciprocal_rate,grinding_bits,minimum_secure_query_count,total_explicit_query_count,chunk_size,proof_bytes,predicted_cu,lower_cu,upper_cu,verification_core_cu,transport_overhead_cu,cu_budget_fraction,proof_transport_pressure,assumption_qualified_feasible,assumption_feasibility_reasons,lower_bound_model_feasible,lower_bound_model_feasibility_reasons
qualified-whir-t100-r8-g24-whir_capacity_full-baseline,WHIR,whir_capacity_full,100.0,baseline,log_inv_rate,3,8,24,26,39,640,14044,5050623.707895,4991602.312605,5109645.103184,5034920.330697,15703.377198,3.607588,11.399351,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t100-r8-g24-whir_capacity_full-fenzi_whir_core_0p8,WHIR,whir_capacity_full,100.0,fenzi_whir_core_0p8,log_inv_rate,3,8,24,26,39,640,14044,4043815.280057,3984793.884767,4102836.675346,4028111.902859,15703.377198,2.888439,11.399351,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t100-r8-g24-whir_capacity_full-m31_mul_0p75,WHIR,whir_capacity_full,100.0,m31_mul_0p75,log_inv_rate,3,8,24,26,39,640,14044,3978426.857365,3919405.462075,4037448.252654,3962723.480167,15703.377198,2.841733,11.399351,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t100-r8-g24-whir_capacity_full-fenzi_whir_core_0p8_plus_m31_mul_0p75,WHIR,whir_capacity_full,100.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_inv_rate,3,8,24,26,39,640,14044,3186057.799632,3127036.404343,3245079.194922,3170354.422435,15703.377198,2.275756,11.399351,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t100-r8-g32-whir_johnson_full-baseline,WHIR,whir_johnson_full,100.0,baseline,log_inv_rate,3,8,32,48,72,640,22186,8375596.069785,8316574.674496,8434617.465075,8351158.469516,24437.600269,5.982569,18.008117,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t100-r8-g32-whir_johnson_full-fenzi_whir_core_0p8,WHIR,whir_johnson_full,100.0,fenzi_whir_core_0p8,log_inv_rate,3,8,32,48,72,640,22186,6705540.014183,6646518.618894,6764561.409473,6681102.413914,24437.600269,4.789671,18.008117,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t100-r8-g32-whir_johnson_full-m31_mul_0p75,WHIR,whir_johnson_full,100.0,m31_mul_0p75,log_inv_rate,3,8,32,48,72,640,22186,6527728.827159,6468707.431869,6586750.222448,6503291.226890,24437.600269,4.662663,18.008117,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t100-r8-g32-whir_johnson_full-fenzi_whir_core_0p8_plus_m31_mul_0p75,WHIR,whir_johnson_full,100.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_inv_rate,3,8,32,48,72,640,22186,5227246.220082,5168224.824793,5286267.615372,5202808.619813,24437.600269,3.733747,18.008117,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t100-r8-g32-whir_capacity_full-baseline,WHIR,whir_capacity_full,100.0,baseline,log_inv_rate,3,8,32,24,36,640,13300,4748352.164804,4689330.769514,4807373.560093,4733414.002833,14938.161970,3.391680,10.795455,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t100-r8-g32-whir_capacity_full-fenzi_whir_core_0p8,WHIR,whir_capacity_full,100.0,fenzi_whir_core_0p8,log_inv_rate,3,8,32,24,36,640,13300,3801845.002538,3742823.607249,3860866.397828,3786906.840568,14938.161970,2.715604,10.795455,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t100-r8-g32-whir_capacity_full-m31_mul_0p75,WHIR,whir_capacity_full,100.0,m31_mul_0p75,log_inv_rate,3,8,32,24,36,640,13300,3746670.804464,3687649.409174,3805692.199753,3731732.642494,14938.161970,2.676193,10.795455,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t100-r8-g32-whir_capacity_full-fenzi_whir_core_0p8_plus_m31_mul_0p75,WHIR,whir_capacity_full,100.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_inv_rate,3,8,32,24,36,640,13300,3000499.914266,2941478.518977,3059521.309556,2985561.752296,14938.161970,2.143214,10.795455,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t100-r16-g0-whir_johnson_full-baseline,WHIR,whir_johnson_full,100.0,baseline,log_inv_rate,4,16,0,52,82,640,27602,9460004.179569,9400982.784279,9519025.574858,9429694.920587,30309.258981,6.757146,22.404221,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t100-r16-g0-whir_johnson_full-fenzi_whir_core_0p8,WHIR,whir_johnson_full,100.0,fenzi_whir_core_0p8,log_inv_rate,4,16,0,52,82,640,27602,7574240.833752,7515219.438463,7633262.229042,7543931.574771,30309.258981,5.410172,22.404221,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t100-r16-g0-whir_johnson_full-m31_mul_0p75,WHIR,whir_johnson_full,100.0,m31_mul_0p75,log_inv_rate,4,16,0,52,82,640,27602,7377085.302974,7318063.907684,7436106.698263,7346776.043992,30309.258981,5.269347,22.404221,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t100-r16-g0-whir_johnson_full-fenzi_whir_core_0p8_plus_m31_mul_0p75,WHIR,whir_johnson_full,100.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_inv_rate,4,16,0,52,82,640,27602,5907905.732476,5848884.337187,5966927.127766,5877596.473495,30309.258981,4.219933,22.404221,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t100-r16-g0-whir_capacity_full-baseline,WHIR,whir_capacity_full,100.0,baseline,log_inv_rate,4,16,0,26,41,640,16036,5290610.318087,5231588.922798,5349631.713377,5272626.575199,17983.742888,3.779007,13.016234,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t100-r16-g0-whir_capacity_full-fenzi_whir_core_0p8,WHIR,whir_capacity_full,100.0,fenzi_whir_core_0p8,log_inv_rate,4,16,0,26,41,640,16036,4236260.641349,4177239.246059,4295282.036638,4218276.898461,17983.742888,3.025900,13.016234,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t100-r16-g0-whir_capacity_full-m31_mul_0p75,WHIR,whir_capacity_full,100.0,m31_mul_0p75,log_inv_rate,4,16,0,26,41,640,16036,4171403.140763,4112381.745474,4230424.536053,4153419.397875,17983.742888,2.979574,13.016234,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t100-r16-g0-whir_capacity_full-fenzi_whir_core_0p8_plus_m31_mul_0p75,WHIR,whir_capacity_full,100.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_inv_rate,4,16,0,26,41,640,16036,3340894.899489,3281873.504200,3399916.294779,3322911.156601,17983.742888,2.386353,13.016234,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t100-r16-g8-whir_johnson_full-baseline,WHIR,whir_johnson_full,100.0,baseline,log_inv_rate,4,16,8,48,75,640,25602,8747757.794976,8688736.399686,8806779.190265,8719560.162478,28197.632498,6.248398,20.780844,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t100-r16-g8-whir_johnson_full-fenzi_whir_core_0p8,WHIR,whir_johnson_full,100.0,fenzi_whir_core_0p8,log_inv_rate,4,16,8,48,75,640,25602,7004021.400782,6945000.005492,7063042.796071,6975823.768284,28197.632498,5.002872,20.780844,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t100-r16-g8-whir_johnson_full-m31_mul_0p75,WHIR,whir_johnson_full,100.0,m31_mul_0p75,log_inv_rate,4,16,8,48,75,640,25602,6829375.062159,6770353.666869,6888396.457448,6801177.429661,28197.632498,4.878125,20.780844,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t100-r16-g8-whir_johnson_full-fenzi_whir_core_0p8_plus_m31_mul_0p75,WHIR,whir_johnson_full,100.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_inv_rate,4,16,8,48,75,640,25602,5469315.214528,5410293.819238,5528336.609818,5441117.582030,28197.632498,3.906654,20.780844,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t100-r16-g8-whir_capacity_full-baseline,WHIR,whir_capacity_full,100.0,baseline,log_inv_rate,4,16,8,24,38,640,15220,4986395.032103,4927373.636813,5045416.427392,4969408.698544,16986.333558,3.561711,12.353896,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t100-r16-g8-whir_capacity_full-fenzi_whir_core_0p8,WHIR,whir_capacity_full,100.0,fenzi_whir_core_0p8,log_inv_rate,4,16,8,24,38,640,15220,3992688.930695,3933667.535406,4051710.325985,3975702.597137,16986.333558,2.851921,12.353896,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t100-r16-g8-whir_capacity_full-m31_mul_0p75,WHIR,whir_capacity_full,100.0,m31_mul_0p75,log_inv_rate,4,16,8,24,38,640,15220,3937703.344969,3878681.949680,3996724.740259,3920717.011411,16986.333558,2.812645,12.353896,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t100-r16-g8-whir_capacity_full-fenzi_whir_core_0p8_plus_m31_mul_0p75,WHIR,whir_capacity_full,100.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_inv_rate,4,16,8,24,38,640,15220,3153735.580988,3094714.185699,3212756.976278,3136749.247430,16986.333558,2.252668,12.353896,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t100-r16-g16-whir_johnson_full-baseline,WHIR,whir_johnson_full,100.0,baseline,log_inv_rate,4,16,16,44,69,640,23922,8137978.888045,8078957.492756,8197000.283335,8111639.062448,26339.825597,5.812842,19.417208,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t100-r16-g16-whir_johnson_full-fenzi_whir_core_0p8,WHIR,whir_johnson_full,100.0,fenzi_whir_core_0p8,log_inv_rate,4,16,16,44,69,640,23922,6515826.713857,6456805.318567,6574848.109146,6489486.888260,26339.825597,4.654162,19.417208,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t100-r16-g16-whir_johnson_full-m31_mul_0p75,WHIR,whir_johnson_full,100.0,m31_mul_0p75,log_inv_rate,4,16,16,44,69,640,23922,6360627.135609,6301605.740320,6419648.530899,6334287.310012,26339.825597,4.543305,19.417208,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t100-r16-g16-whir_johnson_full-fenzi_whir_core_0p8_plus_m31_mul_0p75,WHIR,whir_johnson_full,100.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_inv_rate,4,16,16,44,69,640,23922,5093945.311908,5034923.916618,5152966.707198,5067605.486311,26339.825597,3.638532,19.417208,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t100-r16-g16-whir_capacity_full-baseline,WHIR,whir_capacity_full,100.0,baseline,log_inv_rate,4,16,16,22,35,640,14380,4681593.120985,4622571.725696,4740614.516275,4665448.148529,16144.972456,3.343995,11.672078,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t100-r16-g16-whir_capacity_full-fenzi_whir_core_0p8,WHIR,whir_capacity_full,100.0,fenzi_whir_core_0p8,log_inv_rate,4,16,16,22,35,640,14380,3748679.129581,3689657.734291,3807700.524870,3732534.157125,16144.972456,2.677628,11.672078,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t100-r16-g16-whir_capacity_full-m31_mul_0p75,WHIR,whir_capacity_full,100.0,m31_mul_0p75,log_inv_rate,4,16,16,22,35,640,14380,3703416.924043,3644395.528753,3762438.319332,3687271.951586,16144.972456,2.645298,11.672078,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t100-r16-g16-whir_capacity_full-fenzi_whir_core_0p8_plus_m31_mul_0p75,WHIR,whir_capacity_full,100.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_inv_rate,4,16,16,22,35,640,14380,2966138.172027,2907116.776737,3025159.567316,2949993.199570,16144.972456,2.118670,11.672078,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t100-r16-g20-whir_johnson_full-baseline,WHIR,whir_johnson_full,100.0,baseline,log_inv_rate,4,16,20,42,66,640,23082,7833176.976928,7774155.581638,7892198.372217,7807678.512433,25498.464495,5.595126,18.735390,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t100-r16-g20-whir_johnson_full-fenzi_whir_core_0p8,WHIR,whir_johnson_full,100.0,fenzi_whir_core_0p8,log_inv_rate,4,16,20,42,66,640,23082,6271816.912743,6212795.517453,6330838.308032,6246318.448248,25498.464495,4.479869,18.735390,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t100-r16-g20-whir_johnson_full-m31_mul_0p75,WHIR,whir_johnson_full,100.0,m31_mul_0p75,log_inv_rate,4,16,20,42,66,640,23082,6126340.714683,6067319.319393,6185362.109972,6100842.250188,25498.464495,4.375958,18.735390,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t100-r16-g20-whir_johnson_full-fenzi_whir_core_0p8_plus_m31_mul_0p75,WHIR,whir_johnson_full,100.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_inv_rate,4,16,20,42,66,640,23082,4906347.902946,4847326.507657,4965369.298236,4880849.438451,25498.464495,3.504534,18.735390,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t100-r16-g20-whir_capacity_full-baseline,WHIR,whir_capacity_full,100.0,baseline,log_inv_rate,4,16,20,21,33,640,13788,4477490.029333,4418468.634044,4536511.424623,4461989.707802,15500.321531,3.198207,11.191558,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t100-r16-g20-whir_capacity_full-fenzi_whir_core_0p8,WHIR,whir_capacity_full,100.0,fenzi_whir_core_0p8,log_inv_rate,4,16,20,21,33,640,13788,3585267.726074,3526246.330784,3644289.121364,3569767.404543,15500.321531,2.560906,11.191558,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t100-r16-g20-whir_capacity_full-m31_mul_0p75,WHIR,whir_capacity_full,100.0,m31_mul_0p75,log_inv_rate,4,16,20,21,33,640,13788,3546324.159184,3487302.763894,3605345.554474,3530823.837653,15500.321531,2.533089,11.191558,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t100-r16-g20-whir_capacity_full-fenzi_whir_core_0p8_plus_m31_mul_0p75,WHIR,whir_capacity_full,100.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_inv_rate,4,16,20,21,33,640,13788,2840335.029955,2781313.634665,2899356.425244,2824834.708424,15500.321531,2.028811,11.191558,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t100-r16-g24-whir_johnson_full-baseline,WHIR,whir_johnson_full,100.0,baseline,log_inv_rate,4,16,24,40,63,640,22242,7528199.981114,7469178.585825,7587221.376404,7503717.962418,24482.018696,5.377286,18.053571,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t100-r16-g24-whir_johnson_full-fenzi_whir_core_0p8,WHIR,whir_johnson_full,100.0,fenzi_whir_core_0p8,log_inv_rate,4,16,24,40,63,640,22242,6027632.026932,5968610.631642,6086653.422222,6003150.008236,24482.018696,4.305451,18.053571,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t100-r16-g24-whir_johnson_full-m31_mul_0p75,WHIR,whir_johnson_full,100.0,m31_mul_0p75,log_inv_rate,4,16,24,40,63,640,22242,5891879.209060,5832857.813770,5950900.604349,5867397.190363,24482.018696,4.208485,18.053571,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t100-r16-g24-whir_johnson_full-fenzi_whir_core_0p8_plus_m31_mul_0p75,WHIR,whir_johnson_full,100.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_inv_rate,4,16,24,40,63,640,22242,4718575.409288,4659554.013999,4777596.804578,4694093.390592,24482.018696,3.370411,18.053571,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t100-r16-g24-whir_capacity_full-baseline,WHIR,whir_capacity_full,100.0,baseline,log_inv_rate,4,16,24,20,31,640,13196,4273386.937681,4214365.542391,4332408.332970,4258531.267075,14855.670606,3.052419,10.711039,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
